####################
## BD Targeted Multiplex Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2021-04-22 09:10:44
## Sample: HD2
## Reference: 902_TP53_one_gene_supplement_panel_plus_all__amplicon.fasta; common_abseq_final.fasta
## Sample Tags Version: Single-Cell Multiplex Kit - Human
####################
Cell_Index,Sample_Tag,Sample_Name
637395,SampleTag11_hs,PB
507650,SampleTag11_hs,PB
349359,SampleTag11_hs,PB
142719,SampleTag11_hs,PB
114734,SampleTag11_hs,PB
850006,SampleTag11_hs,PB
857512,SampleTag11_hs,PB
660615,SampleTag11_hs,PB
603361,SampleTag11_hs,PB
565836,SampleTag11_hs,PB
70663,SampleTag11_hs,PB
803622,SampleTag11_hs,PB
152757,SampleTag11_hs,PB
791292,SampleTag11_hs,PB
528676,SampleTag11_hs,PB
423327,SampleTag11_hs,PB
250995,SampleTag11_hs,PB
196441,SampleTag11_hs,PB
173887,SampleTag11_hs,PB
38287,SampleTag11_hs,PB
506103,SampleTag11_hs,PB
762747,SampleTag11_hs,PB
729876,SampleTag11_hs,PB
419176,Undetermined,Undetermined
573040,SampleTag11_hs,PB
717819,SampleTag11_hs,PB
676491,SampleTag11_hs,PB
863346,SampleTag11_hs,PB
696290,SampleTag11_hs,PB
164324,SampleTag11_hs,PB
331176,SampleTag11_hs,PB
237212,SampleTag11_hs,PB
647467,SampleTag11_hs,PB
536531,SampleTag11_hs,PB
406703,SampleTag11_hs,PB
193840,Undetermined,Undetermined
445747,SampleTag11_hs,PB
829268,Undetermined,Undetermined
348320,SampleTag11_hs,PB
222440,SampleTag11_hs,PB
11172,SampleTag11_hs,PB
128774,SampleTag11_hs,PB
868627,Undetermined,Undetermined
842375,SampleTag11_hs,PB
547119,Undetermined,Undetermined
413214,SampleTag11_hs,PB
471125,SampleTag11_hs,PB
631251,SampleTag11_hs,PB
320531,SampleTag11_hs,PB
331151,SampleTag11_hs,PB
242631,SampleTag11_hs,PB
31952,SampleTag11_hs,PB
157450,SampleTag11_hs,PB
551090,SampleTag11_hs,PB
182713,SampleTag11_hs,PB
4099,SampleTag11_hs,PB
821133,SampleTag11_hs,PB
795673,SampleTag11_hs,PB
427256,Undetermined,Undetermined
337627,SampleTag11_hs,PB
64937,SampleTag11_hs,PB
329069,SampleTag10_hs,BM
71010,Undetermined,Undetermined
663683,SampleTag11_hs,PB
170208,SampleTag11_hs,PB
702722,SampleTag11_hs,PB
756395,SampleTag11_hs,PB
685987,SampleTag11_hs,PB
552644,SampleTag11_hs,PB
573114,SampleTag11_hs,PB
481720,Undetermined,Undetermined
247314,SampleTag11_hs,PB
336683,SampleTag11_hs,PB
842675,SampleTag11_hs,PB
517664,SampleTag11_hs,PB
130164,SampleTag11_hs,PB
851141,SampleTag11_hs,PB
727562,Undetermined,Undetermined
546143,SampleTag11_hs,PB
437454,SampleTag11_hs,PB
112641,SampleTag11_hs,PB
686197,SampleTag11_hs,PB
447381,SampleTag11_hs,PB
99630,SampleTag11_hs,PB
843371,SampleTag11_hs,PB
656041,SampleTag11_hs,PB
238466,SampleTag10_hs,BM
510208,SampleTag11_hs,PB
421563,SampleTag11_hs,PB
644349,Undetermined,Undetermined
606837,SampleTag11_hs,PB
458942,SampleTag11_hs,PB
383542,SampleTag11_hs,PB
301403,SampleTag11_hs,PB
570395,SampleTag11_hs,PB
387914,SampleTag11_hs,PB
180077,SampleTag11_hs,PB
