####################
## BD Targeted Multiplex Rhapsody Analysis Pipeline Version 1.9.1
## Analysis Date: 2021-04-22 09:14:30
## Sample: HD3
## Reference: 902_TP53_one_gene_supplement_panel_plus_all__amplicon.fasta; common_abseq_final.fasta
## Sample Tags Version: Single-Cell Multiplex Kit - Human
####################
Cell_Index,Sample_Tag,Sample_Name
188642,SampleTag12_hs,PB
548325,SampleTag12_hs,PB
156400,SampleTag12_hs,PB
509103,SampleTag01_hs,BM
854623,SampleTag01_hs,BM
441648,SampleTag01_hs,BM
392192,SampleTag12_hs,PB
242403,SampleTag01_hs,BM
260316,SampleTag01_hs,BM
665154,SampleTag12_hs,PB
868217,SampleTag01_hs,BM
794625,SampleTag12_hs,PB
247104,SampleTag01_hs,BM
101264,SampleTag12_hs,PB
357685,SampleTag12_hs,PB
512901,SampleTag12_hs,PB
177105,SampleTag01_hs,BM
763270,SampleTag12_hs,PB
204490,SampleTag12_hs,PB
713705,SampleTag01_hs,BM
88676,SampleTag12_hs,PB
634959,SampleTag12_hs,PB
48467,SampleTag12_hs,PB
325104,SampleTag12_hs,PB
306789,SampleTag12_hs,PB
623380,SampleTag01_hs,BM
518003,SampleTag01_hs,BM
142499,SampleTag01_hs,BM
573311,SampleTag12_hs,PB
203101,SampleTag12_hs,PB
179964,SampleTag12_hs,PB
495629,SampleTag12_hs,PB
758712,SampleTag12_hs,PB
284250,SampleTag01_hs,BM
874690,SampleTag12_hs,PB
359936,SampleTag01_hs,BM
462701,SampleTag12_hs,PB
257120,SampleTag12_hs,PB
369285,SampleTag12_hs,PB
242600,SampleTag12_hs,PB
568421,SampleTag01_hs,BM
25106,SampleTag12_hs,PB
823882,SampleTag01_hs,BM
687866,SampleTag12_hs,PB
592494,SampleTag12_hs,PB
393909,SampleTag01_hs,BM
296609,SampleTag12_hs,PB
131967,SampleTag01_hs,BM
504135,SampleTag01_hs,BM
44943,SampleTag12_hs,PB
778635,SampleTag01_hs,BM
107407,SampleTag01_hs,BM
322288,SampleTag12_hs,PB
671335,SampleTag01_hs,BM
311939,SampleTag01_hs,BM
472868,SampleTag12_hs,PB
199600,SampleTag01_hs,BM
722064,SampleTag01_hs,BM
481833,SampleTag12_hs,PB
347972,SampleTag01_hs,BM
334335,SampleTag12_hs,PB
534284,SampleTag12_hs,PB
687094,SampleTag01_hs,BM
80809,SampleTag12_hs,PB
738467,SampleTag12_hs,PB
182063,SampleTag12_hs,PB
711184,SampleTag12_hs,PB
388646,SampleTag01_hs,BM
170117,SampleTag01_hs,BM
875863,SampleTag12_hs,PB
294529,SampleTag01_hs,BM
48274,SampleTag01_hs,BM
61848,SampleTag12_hs,PB
169002,SampleTag12_hs,PB
437318,SampleTag01_hs,BM
299187,SampleTag01_hs,BM
323879,SampleTag12_hs,PB
579940,SampleTag01_hs,BM
158152,SampleTag01_hs,BM
783100,SampleTag01_hs,BM
527431,SampleTag01_hs,BM
747067,SampleTag12_hs,PB
733358,SampleTag12_hs,PB
676771,SampleTag12_hs,PB
372898,SampleTag12_hs,PB
664314,SampleTag01_hs,BM
178836,SampleTag01_hs,BM
157973,SampleTag12_hs,PB
764021,SampleTag12_hs,PB
91589,SampleTag01_hs,BM
132072,SampleTag01_hs,BM
443668,SampleTag12_hs,PB
435966,SampleTag12_hs,PB
309382,SampleTag01_hs,BM
365071,SampleTag12_hs,PB
190569,SampleTag01_hs,BM
80268,SampleTag12_hs,PB
82838,SampleTag01_hs,BM
529225,SampleTag12_hs,PB
7702,SampleTag12_hs,PB
655838,SampleTag01_hs,BM
597970,SampleTag01_hs,BM
44537,SampleTag01_hs,BM
6959,SampleTag12_hs,PB
668666,SampleTag01_hs,BM
839376,SampleTag01_hs,BM
504469,SampleTag01_hs,BM
382603,SampleTag12_hs,PB
774653,SampleTag12_hs,PB
757860,SampleTag01_hs,BM
558630,SampleTag01_hs,BM
742623,SampleTag01_hs,BM
502308,SampleTag01_hs,BM
611316,SampleTag01_hs,BM
354603,SampleTag01_hs,BM
655521,SampleTag12_hs,PB
9826,SampleTag01_hs,BM
674221,SampleTag01_hs,BM
116765,SampleTag01_hs,BM
342568,SampleTag01_hs,BM
328551,SampleTag01_hs,BM
747146,SampleTag12_hs,PB
663429,SampleTag12_hs,PB
309620,SampleTag12_hs,PB
679317,SampleTag01_hs,BM
509975,SampleTag01_hs,BM
799385,SampleTag01_hs,BM
392226,SampleTag01_hs,BM
100538,SampleTag01_hs,BM
425926,SampleTag01_hs,BM
267471,SampleTag01_hs,BM
638985,SampleTag01_hs,BM
784333,SampleTag12_hs,PB
204068,SampleTag01_hs,BM
622858,SampleTag12_hs,PB
520322,SampleTag01_hs,BM
760285,Undetermined,Undetermined
315052,SampleTag01_hs,BM
522787,SampleTag01_hs,BM
757712,SampleTag12_hs,PB
810302,SampleTag12_hs,PB
213301,SampleTag01_hs,BM
349223,SampleTag12_hs,PB
66536,SampleTag12_hs,PB
646347,SampleTag12_hs,PB
780724,SampleTag12_hs,PB
650469,SampleTag12_hs,PB
805560,SampleTag01_hs,BM
418216,SampleTag01_hs,BM
569330,SampleTag01_hs,BM
85533,SampleTag01_hs,BM
389730,SampleTag12_hs,PB
355663,SampleTag12_hs,PB
493642,SampleTag01_hs,BM
283612,SampleTag01_hs,BM
596296,SampleTag01_hs,BM
533356,SampleTag01_hs,BM
747540,SampleTag12_hs,PB
207370,SampleTag12_hs,PB
455663,SampleTag01_hs,BM
510228,SampleTag01_hs,BM
560250,SampleTag01_hs,BM
755127,SampleTag01_hs,BM
454701,SampleTag01_hs,BM
477738,SampleTag01_hs,BM
734637,SampleTag01_hs,BM
679593,SampleTag12_hs,PB
267542,SampleTag01_hs,BM
433809,SampleTag12_hs,PB
419388,SampleTag01_hs,BM
478565,SampleTag12_hs,PB
606981,SampleTag12_hs,PB
164067,SampleTag01_hs,BM
565730,SampleTag12_hs,PB
260086,SampleTag01_hs,BM
619295,SampleTag12_hs,PB
593465,SampleTag01_hs,BM
149190,SampleTag12_hs,PB
163399,SampleTag12_hs,PB
790222,SampleTag12_hs,PB
87912,SampleTag01_hs,BM
226471,SampleTag12_hs,PB
743940,SampleTag12_hs,PB
795959,SampleTag01_hs,BM
17761,SampleTag12_hs,PB
206497,SampleTag12_hs,PB
609308,SampleTag01_hs,BM
456221,SampleTag12_hs,PB
192916,SampleTag01_hs,BM
479896,SampleTag01_hs,BM
709757,SampleTag12_hs,PB
217936,SampleTag01_hs,BM
596940,SampleTag12_hs,PB
207670,SampleTag12_hs,PB
329117,SampleTag12_hs,PB
843476,SampleTag01_hs,BM
146616,SampleTag01_hs,BM
539214,SampleTag12_hs,PB
825292,SampleTag01_hs,BM
654052,SampleTag12_hs,PB
674593,SampleTag01_hs,BM
765,SampleTag12_hs,PB
241268,SampleTag01_hs,BM
463337,SampleTag01_hs,BM
435952,SampleTag01_hs,BM
39239,SampleTag12_hs,PB
188899,SampleTag12_hs,PB
4706,SampleTag01_hs,BM
853533,SampleTag12_hs,PB
275005,SampleTag12_hs,PB
175194,SampleTag01_hs,BM
229890,SampleTag01_hs,BM
272789,SampleTag12_hs,PB
623758,SampleTag01_hs,BM
430809,SampleTag01_hs,BM
784282,SampleTag01_hs,BM
474847,SampleTag12_hs,PB
573340,SampleTag01_hs,BM
654139,SampleTag12_hs,PB
511224,SampleTag12_hs,PB
100319,SampleTag01_hs,BM
116183,SampleTag01_hs,BM
8360,SampleTag12_hs,PB
555074,SampleTag12_hs,PB
14747,SampleTag01_hs,BM
309517,Undetermined,Undetermined
485751,SampleTag01_hs,BM
417351,SampleTag12_hs,PB
139981,SampleTag12_hs,PB
412206,SampleTag01_hs,BM
306752,SampleTag01_hs,BM
85654,SampleTag12_hs,PB
5512,SampleTag01_hs,BM
815744,SampleTag12_hs,PB
836558,SampleTag12_hs,PB
333688,SampleTag12_hs,PB
410109,SampleTag12_hs,PB
162230,SampleTag12_hs,PB
777870,SampleTag12_hs,PB
702342,SampleTag01_hs,BM
115293,SampleTag01_hs,BM
221636,SampleTag12_hs,PB
524568,SampleTag01_hs,BM
60724,SampleTag01_hs,BM
272861,SampleTag12_hs,PB
67220,SampleTag12_hs,PB
188081,SampleTag01_hs,BM
342189,SampleTag12_hs,PB
483621,SampleTag01_hs,BM
17798,SampleTag01_hs,BM
188860,SampleTag01_hs,BM
335837,SampleTag01_hs,BM
24192,SampleTag12_hs,PB
799720,SampleTag01_hs,BM
626122,SampleTag01_hs,BM
361026,SampleTag12_hs,PB
344803,SampleTag01_hs,BM
173573,SampleTag01_hs,BM
761042,SampleTag12_hs,PB
613316,SampleTag12_hs,PB
577796,SampleTag12_hs,PB
618348,SampleTag01_hs,BM
223592,SampleTag12_hs,PB
247667,SampleTag12_hs,PB
441348,SampleTag01_hs,BM
880449,SampleTag01_hs,BM
506446,SampleTag12_hs,PB
267580,SampleTag12_hs,PB
267932,SampleTag01_hs,BM
276997,SampleTag12_hs,PB
253818,SampleTag12_hs,PB
298342,SampleTag12_hs,PB
766047,SampleTag01_hs,BM
370709,SampleTag12_hs,PB
674355,SampleTag12_hs,PB
599778,SampleTag12_hs,PB
765859,SampleTag12_hs,PB
600251,SampleTag01_hs,BM
42065,SampleTag12_hs,PB
89442,Undetermined,Undetermined
762595,SampleTag01_hs,BM
619063,SampleTag01_hs,BM
103312,SampleTag01_hs,BM
204061,SampleTag01_hs,BM
369606,SampleTag12_hs,PB
786951,SampleTag01_hs,BM
715563,SampleTag01_hs,BM
788712,SampleTag01_hs,BM
273188,SampleTag12_hs,PB
58114,SampleTag01_hs,BM
292516,SampleTag12_hs,PB
457448,SampleTag12_hs,PB
741091,SampleTag12_hs,PB
461450,SampleTag01_hs,BM
374788,SampleTag12_hs,PB
206054,SampleTag01_hs,BM
402685,SampleTag01_hs,BM
812815,SampleTag12_hs,PB
203817,SampleTag01_hs,BM
319371,SampleTag01_hs,BM
65942,SampleTag12_hs,PB
623437,SampleTag12_hs,PB
161408,SampleTag01_hs,BM
883786,SampleTag12_hs,PB
406765,SampleTag12_hs,PB
489783,SampleTag01_hs,BM
296162,SampleTag01_hs,BM
162715,SampleTag12_hs,PB
596511,SampleTag01_hs,BM
689794,SampleTag12_hs,PB
426280,SampleTag01_hs,BM
312386,SampleTag12_hs,PB
378072,SampleTag12_hs,PB
673530,SampleTag12_hs,PB
4053,SampleTag01_hs,BM
371431,SampleTag12_hs,PB
256820,SampleTag12_hs,PB
269029,SampleTag12_hs,PB
553226,SampleTag12_hs,PB
717710,SampleTag12_hs,PB
220671,SampleTag01_hs,BM
268098,SampleTag12_hs,PB
289637,SampleTag01_hs,BM
601657,SampleTag12_hs,PB
474584,SampleTag01_hs,BM
631720,SampleTag01_hs,BM
81729,SampleTag01_hs,BM
507543,SampleTag01_hs,BM
620248,SampleTag12_hs,PB
720160,SampleTag01_hs,BM
546424,SampleTag12_hs,PB
850673,SampleTag01_hs,BM
159800,SampleTag01_hs,BM
532821,SampleTag01_hs,BM
750314,SampleTag12_hs,PB
365153,SampleTag12_hs,PB
460993,SampleTag12_hs,PB
388414,SampleTag01_hs,BM
500110,SampleTag12_hs,PB
291148,SampleTag12_hs,PB
421272,SampleTag01_hs,BM
829522,SampleTag01_hs,BM
597364,SampleTag01_hs,BM
165539,SampleTag01_hs,BM
226341,SampleTag01_hs,BM
704226,SampleTag12_hs,PB
782673,SampleTag12_hs,PB
458863,Undetermined,Undetermined
310597,SampleTag12_hs,PB
792511,SampleTag12_hs,PB
233915,SampleTag01_hs,BM
764629,SampleTag12_hs,PB
492116,SampleTag12_hs,PB
152984,SampleTag01_hs,BM
517404,SampleTag12_hs,PB
357620,SampleTag12_hs,PB
796885,SampleTag12_hs,PB
846598,SampleTag12_hs,PB
554117,SampleTag01_hs,BM
369731,SampleTag01_hs,BM
234591,Undetermined,Undetermined
234674,SampleTag12_hs,PB
782258,SampleTag12_hs,PB
118522,SampleTag01_hs,BM
844794,SampleTag12_hs,PB
592404,SampleTag12_hs,PB
592601,SampleTag01_hs,BM
43280,SampleTag01_hs,BM
152857,SampleTag12_hs,PB
27055,SampleTag01_hs,BM
690619,SampleTag01_hs,BM
332901,SampleTag12_hs,PB
722839,SampleTag01_hs,BM
136347,SampleTag01_hs,BM
96149,SampleTag12_hs,PB
599149,SampleTag12_hs,PB
179657,SampleTag12_hs,PB
655640,SampleTag12_hs,PB
501930,SampleTag12_hs,PB
289711,SampleTag12_hs,PB
602062,SampleTag01_hs,BM
107262,SampleTag12_hs,PB
199416,SampleTag01_hs,BM
399552,SampleTag12_hs,PB
805723,SampleTag12_hs,PB
361188,SampleTag01_hs,BM
459292,SampleTag01_hs,BM
163921,SampleTag01_hs,BM
690590,SampleTag01_hs,BM
737535,SampleTag01_hs,BM
860613,SampleTag01_hs,BM
429118,SampleTag12_hs,PB
516018,SampleTag12_hs,PB
370013,SampleTag01_hs,BM
756469,SampleTag12_hs,PB
691573,SampleTag12_hs,PB
839737,SampleTag01_hs,BM
278753,SampleTag01_hs,BM
731200,SampleTag12_hs,PB
66796,SampleTag01_hs,BM
730254,SampleTag12_hs,PB
21435,SampleTag12_hs,PB
846301,SampleTag01_hs,BM
621452,SampleTag01_hs,BM
810242,SampleTag01_hs,BM
398463,SampleTag01_hs,BM
442303,SampleTag12_hs,PB
648268,SampleTag12_hs,PB
620046,SampleTag12_hs,PB
879389,SampleTag12_hs,PB
371030,SampleTag12_hs,PB
874497,SampleTag01_hs,BM
637434,SampleTag12_hs,PB
355442,SampleTag12_hs,PB
275887,SampleTag12_hs,PB
816021,SampleTag01_hs,BM
371936,SampleTag01_hs,BM
497770,SampleTag12_hs,PB
406711,SampleTag01_hs,BM
156177,SampleTag01_hs,BM
494955,SampleTag12_hs,PB
411973,SampleTag12_hs,PB
478193,SampleTag12_hs,PB
420295,SampleTag12_hs,PB
264526,SampleTag01_hs,BM
227842,SampleTag12_hs,PB
283666,SampleTag12_hs,PB
350572,SampleTag12_hs,PB
419316,SampleTag12_hs,PB
246775,SampleTag12_hs,PB
137410,SampleTag01_hs,BM
151727,SampleTag12_hs,PB
395115,SampleTag01_hs,BM
577205,SampleTag01_hs,BM
381406,SampleTag12_hs,PB
331470,SampleTag01_hs,BM
429271,SampleTag01_hs,BM
199393,SampleTag01_hs,BM
211649,SampleTag12_hs,PB
170659,SampleTag01_hs,BM
30156,SampleTag01_hs,BM
784733,SampleTag01_hs,BM
58388,Undetermined,Undetermined
587032,SampleTag12_hs,PB
369427,SampleTag12_hs,PB
394832,SampleTag12_hs,PB
654288,SampleTag12_hs,PB
327048,SampleTag01_hs,BM
534589,SampleTag01_hs,BM
417696,SampleTag12_hs,PB
103970,SampleTag01_hs,BM
151761,SampleTag01_hs,BM
680095,SampleTag01_hs,BM
644827,SampleTag12_hs,PB
137742,SampleTag12_hs,PB
323715,SampleTag12_hs,PB
823064,SampleTag01_hs,BM
478228,SampleTag12_hs,PB
676992,SampleTag12_hs,PB
14964,SampleTag12_hs,PB
272727,SampleTag01_hs,BM
535411,SampleTag01_hs,BM
833401,SampleTag12_hs,PB
319499,SampleTag12_hs,PB
672863,SampleTag12_hs,PB
10138,SampleTag01_hs,BM
877388,SampleTag12_hs,PB
668155,SampleTag01_hs,BM
454378,SampleTag12_hs,PB
759862,SampleTag01_hs,BM
316329,SampleTag12_hs,PB
570816,SampleTag01_hs,BM
789260,SampleTag12_hs,PB
81753,SampleTag12_hs,PB
695862,SampleTag01_hs,BM
317564,SampleTag12_hs,PB
245967,SampleTag01_hs,BM
243774,SampleTag01_hs,BM
628248,SampleTag12_hs,PB
217129,SampleTag01_hs,BM
350524,SampleTag12_hs,PB
702400,SampleTag01_hs,BM
195495,SampleTag01_hs,BM
508481,SampleTag12_hs,PB
654040,SampleTag01_hs,BM
808083,SampleTag01_hs,BM
52365,SampleTag12_hs,PB
215372,Undetermined,Undetermined
44346,SampleTag12_hs,PB
84609,SampleTag01_hs,BM
80396,SampleTag01_hs,BM
600385,SampleTag12_hs,PB
633752,SampleTag01_hs,BM
424099,SampleTag01_hs,BM
590805,SampleTag12_hs,PB
760825,SampleTag12_hs,PB
226156,SampleTag01_hs,BM
616077,SampleTag01_hs,BM
751216,SampleTag01_hs,BM
328406,SampleTag12_hs,PB
754326,SampleTag01_hs,BM
439230,SampleTag01_hs,BM
874273,SampleTag12_hs,PB
44300,SampleTag12_hs,PB
456450,SampleTag12_hs,PB
78090,SampleTag01_hs,BM
258718,SampleTag12_hs,PB
873063,SampleTag12_hs,PB
855398,SampleTag01_hs,BM
345099,SampleTag12_hs,PB
478631,SampleTag01_hs,BM
79266,SampleTag01_hs,BM
646587,SampleTag01_hs,BM
775700,SampleTag01_hs,BM
599769,SampleTag01_hs,BM
77869,SampleTag12_hs,PB
10818,SampleTag01_hs,BM
401490,SampleTag12_hs,PB
711057,SampleTag01_hs,BM
878422,SampleTag12_hs,PB
592997,SampleTag01_hs,BM
18793,SampleTag12_hs,PB
487305,SampleTag12_hs,PB
126441,SampleTag01_hs,BM
732779,SampleTag01_hs,BM
523822,SampleTag01_hs,BM
162674,SampleTag12_hs,PB
330823,SampleTag01_hs,BM
604956,SampleTag12_hs,PB
535946,SampleTag12_hs,PB
112581,SampleTag12_hs,PB
783296,SampleTag12_hs,PB
67815,SampleTag01_hs,BM
92941,SampleTag12_hs,PB
840177,SampleTag01_hs,BM
863660,SampleTag12_hs,PB
366801,SampleTag12_hs,PB
763606,SampleTag12_hs,PB
14098,SampleTag12_hs,PB
766132,SampleTag01_hs,BM
171803,SampleTag12_hs,PB
469862,SampleTag01_hs,BM
147290,SampleTag01_hs,BM
351769,SampleTag12_hs,PB
202526,SampleTag12_hs,PB
544074,SampleTag12_hs,PB
257824,SampleTag12_hs,PB
455156,SampleTag12_hs,PB
474422,SampleTag12_hs,PB
104036,SampleTag12_hs,PB
116108,SampleTag01_hs,BM
724048,SampleTag01_hs,BM
790466,SampleTag12_hs,PB
519353,SampleTag01_hs,BM
672201,SampleTag12_hs,PB
322221,SampleTag12_hs,PB
750316,SampleTag12_hs,PB
20317,SampleTag12_hs,PB
272599,SampleTag01_hs,BM
308346,SampleTag12_hs,PB
401464,Undetermined,Undetermined
513519,SampleTag01_hs,BM
831079,SampleTag12_hs,PB
205857,SampleTag12_hs,PB
295645,SampleTag01_hs,BM
440181,SampleTag01_hs,BM
663593,SampleTag12_hs,PB
525663,SampleTag01_hs,BM
362661,SampleTag01_hs,BM
352819,SampleTag01_hs,BM
857213,SampleTag01_hs,BM
78516,SampleTag01_hs,BM
163518,SampleTag01_hs,BM
183244,SampleTag12_hs,PB
403404,SampleTag01_hs,BM
99755,SampleTag12_hs,PB
12546,SampleTag01_hs,BM
720092,SampleTag12_hs,PB
861314,SampleTag01_hs,BM
689248,SampleTag01_hs,BM
94095,SampleTag12_hs,PB
67640,SampleTag12_hs,PB
716247,SampleTag12_hs,PB
581489,SampleTag12_hs,PB
106204,SampleTag01_hs,BM
721855,SampleTag01_hs,BM
848047,SampleTag01_hs,BM
740677,SampleTag12_hs,PB
846964,SampleTag12_hs,PB
480397,SampleTag01_hs,BM
385083,SampleTag12_hs,PB
248280,SampleTag01_hs,BM
301115,SampleTag01_hs,BM
47595,SampleTag12_hs,PB
247571,SampleTag12_hs,PB
812327,SampleTag12_hs,PB
850249,SampleTag12_hs,PB
323386,SampleTag12_hs,PB
108920,SampleTag12_hs,PB
582857,SampleTag12_hs,PB
217104,SampleTag01_hs,BM
816238,SampleTag01_hs,BM
432944,SampleTag12_hs,PB
534604,SampleTag01_hs,BM
30324,SampleTag12_hs,PB
364479,SampleTag01_hs,BM
427547,SampleTag01_hs,BM
61896,SampleTag12_hs,PB
588202,SampleTag01_hs,BM
322321,SampleTag12_hs,PB
810883,SampleTag01_hs,BM
72497,SampleTag12_hs,PB
724396,SampleTag01_hs,BM
866665,SampleTag12_hs,PB
810012,SampleTag01_hs,BM
248050,SampleTag12_hs,PB
191347,SampleTag01_hs,BM
424593,SampleTag01_hs,BM
208229,SampleTag12_hs,PB
107995,SampleTag12_hs,PB
732467,SampleTag01_hs,BM
542555,SampleTag12_hs,PB
831574,SampleTag12_hs,PB
281854,SampleTag12_hs,PB
589476,SampleTag01_hs,BM
505335,SampleTag01_hs,BM
791131,SampleTag12_hs,PB
286647,SampleTag01_hs,BM
162924,SampleTag01_hs,BM
